Data from celulosa_tiraB_muestra3_Transmission__0__7.txt Node

Date: Tue Apr 21 11:47:03 ART 2026
User: admin22
Spectrometer: USB4F06398
Trigger mode: 4
Integration Time (sec): 3.400000E0
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 3
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
336.322	-59.07887
336.763	-43.21284
337.204	-194.96211
337.644	-906.49578
338.085	-113.35049
338.526	-36.89732
338.966	-90.56422
339.407	501.56583
339.848	127.12257
340.288	281.7877
340.729	-23406.20431
341.169	106.09011
341.61	522.20995
342.051	186.03324
342.491	70.61384
342.932	13.52841
343.372	28.00949
343.812	18.02316
344.253	23.62612
344.693	25.02216
345.134	21.46014
345.574	25.72852
346.014	26.42324
346.454	26.04648
346.895	26.59803
347.335	25.54378
347.775	24.8634
348.215	25.43086
348.656	59.43683
349.096	60.04611
349.536	59.20449
349.976	57.95554
350.416	57.81566
350.856	57.21761
351.296	55.56503
351.736	23.18821
352.176	21.56618
352.616	21.66209
353.056	21.77042
353.496	21.94219
353.936	20.73033
354.376	19.08799
354.815	19.10174
355.255	19.90287
355.695	21.49303
356.135	-7.67196
356.575	-5.17136
357.014	-1.77334
357.454	-18.64934
357.894	-16.73068
358.333	-16.51517
358.773	-15.11866
359.213	12.89192
359.652	10.35207
360.092	8.49872
360.531	25.04107
360.971	24.46631
361.41	25.89642
361.85	23.30385
362.289	24.38683
362.729	24.79711
363.168	24.96264
363.607	28.93174
364.047	27.48023
364.486	27.10001
364.925	26.8586
365.365	25.98087
365.804	26.62988
366.243	27.68867
366.682	23.29422
367.122	22.00428
367.561	23.1776
368	25.34289
368.439	25.40421
368.878	24.32088
369.317	23.76287
369.756	25.26598
370.195	23.84714
370.634	24.38701
371.073	22.09039
371.512	22.03042
371.951	22.66466
372.39	22.30072
372.829	21.85889
373.268	24.65961
373.707	23.00937
374.145	22.48847
374.584	22.92849
375.023	24.27293
375.462	24.70128
375.9	25.75407
376.339	25.91233
376.778	26.57304
377.216	27.86737
377.655	27.57963
378.094	26.03686
378.532	25.58266
378.971	24.88506
379.409	23.77651
379.848	24.00243
380.286	25.44075
380.725	25.78918
381.163	25.30393
381.602	25.28738
382.04	25.68689
382.478	26.4132
382.917	25.87426
383.355	24.35827
383.793	24.5674
384.232	25.57476
384.67	26.70735
385.108	26.72063
385.546	26.09674
385.984	26.68015
386.423	27.1339
386.861	25.85503
387.299	24.77055
387.737	23.59495
388.175	22.83503
388.613	23.56515
389.051	24.10499
389.489	23.85575
389.927	24.05388
390.365	24.76912
390.803	25.03504
391.241	25.2949
391.679	24.70586
392.117	23.62188
392.554	23.62993
392.992	24.18003
393.43	24.36443
393.868	24.65728
394.306	24.50318
394.743	24.70076
395.181	24.83833
395.619	25.26965
396.056	25.46632
396.494	25.28687
396.932	24.74531
397.369	25.41212
397.807	24.88266
398.244	24.98767
398.682	25.09323
399.119	24.60642
399.557	24.65499
399.994	25.18957
400.431	24.53978
400.869	25.49975
401.306	25.80699
401.744	25.01672
402.181	25.36296
402.618	25.21615
403.055	25.17408
403.493	25.8912
403.93	25.72482
404.367	25.66738
404.804	26.09151
405.241	25.97858
405.679	26.98359
406.116	27.05779
406.553	26.3357
406.99	26.50156
407.427	26.30559
407.864	26.34222
408.301	26.47743
408.738	26.26677
409.175	26.08687
409.612	26.35531
410.049	26.11354
410.486	26.43134
410.922	26.40385
411.359	26.29807
411.796	25.86676
412.233	26.03815
412.67	26.7197
413.106	27.04134
413.543	26.87453
413.98	26.86376
414.416	27.06625
414.853	27.43531
415.29	27.38632
415.726	27.32917
416.163	27.34298
416.599	27.38376
417.036	27.16332
417.472	27.21658
417.909	27.01744
418.345	26.59654
418.782	26.57912
419.218	26.66778
419.655	26.68949
420.091	27.13707
420.527	27.32013
420.964	27.21491
421.4	27.68613
421.836	27.57361
422.272	27.38235
422.709	27.20114
423.145	27.0772
423.581	27.06697
424.017	26.9037
424.453	27.30987
424.889	26.93875
425.326	27.04302
425.762	27.16813
426.198	27.41664
426.634	27.53799
427.07	27.68372
427.506	27.15471
427.942	27.70713
428.377	27.81808
428.813	27.78591
429.249	27.32373
429.685	27.09844
430.121	26.97434
430.557	27.2611
430.993	27.01076
431.428	26.88785
431.864	27.0806
432.3	27.30885
432.735	27.33842
433.171	27.5149
433.607	27.67825
434.042	27.55528
434.478	27.57578
434.913	27.53632
435.349	27.5757
435.785	27.64639
436.22	27.62387
436.656	27.3149
437.091	27.16489
437.526	26.95119
437.962	26.86598
438.397	26.89345
438.833	26.75962
439.268	27.10404
439.703	27.12406
440.139	27.40805
440.574	27.50399
441.009	27.5273
441.444	27.47371
441.879	27.52905
442.315	27.16388
442.75	27.15866
443.185	27.1021
443.62	27.14188
444.055	27.18948
444.49	27.19403
444.925	27.20618
445.36	27.27508
445.795	27.27767
446.23	27.29198
446.665	27.47452
447.1	27.47373
447.535	27.39996
447.97	27.33523
448.405	27.31352
448.84	27.34551
449.274	25.32851
449.709	25.34553
450.144	25.30245
450.579	25.33506
451.013	25.48556
451.448	25.57618
451.883	25.79333
452.317	27.54944
452.752	27.48146
453.187	27.59936
453.621	27.75493
454.056	27.74202
454.49	27.73052
454.925	27.6087
455.359	27.68735
455.794	27.62705
456.228	27.5848
456.662	27.5119
457.097	27.52035
457.531	27.47871
457.966	27.38135
458.4	27.3767
458.834	27.49424
459.268	27.48416
459.703	27.54888
460.137	27.361
460.571	27.41834
461.005	27.63319
461.439	27.66145
461.874	27.70702
462.308	27.75895
462.742	27.82382
463.176	28.00874
463.61	27.98373
464.044	27.99042
464.478	28.06313
464.912	28.08089
465.346	28.07551
465.78	28.10754
466.214	28.11122
466.647	28.2471
467.081	28.22261
467.515	28.18943
467.949	28.10838
468.383	28.00886
468.816	27.96453
469.25	27.98772
469.684	27.93505
470.118	28.01072
470.551	28.10848
470.985	28.09641
471.418	28.18847
471.852	28.21168
472.286	28.17194
472.719	28.15263
473.153	28.01226
473.586	27.96634
474.02	27.98291
474.453	27.98632
474.887	27.97528
475.32	28.02594
475.753	28.07407
476.187	28.11862
476.62	28.09898
477.053	28.08941
477.487	28.08623
477.92	28.05279
478.353	28.06788
478.786	28.0612
479.22	28.11368
479.653	28.09714
480.086	28.12087
480.519	28.09174
480.952	28.10711
481.385	28.07747
481.818	28.07245
482.251	28.13341
482.684	28.21173
483.117	28.24862
483.55	28.26945
483.983	28.28112
484.416	28.3505
484.849	28.36882
485.282	28.29376
485.715	28.30963
486.148	28.31687
486.58	28.37153
487.013	28.37197
487.446	28.11038
487.879	28.10679
488.311	28.13635
488.744	28.11261
489.177	28.16399
489.609	28.16395
490.042	28.18834
490.475	28.36514
490.907	28.40664
491.34	28.44827
491.772	28.43309
492.205	28.38736
492.637	28.55086
493.07	28.58263
493.502	28.6518
493.935	28.67059
494.367	28.60737
494.799	28.66099
495.232	28.66574
495.664	28.50927
496.096	28.5244
496.529	28.52014
496.961	28.48219
497.393	28.51236
497.825	28.49639
498.257	28.5232
498.69	28.54183
499.122	28.4879
499.554	28.48779
499.986	28.49695
500.418	28.51126
500.85	28.56541
501.282	28.57539
501.714	28.63899
502.146	28.71449
502.578	28.73271
503.01	28.78616
503.442	28.77533
503.874	28.72641
504.305	28.75498
504.737	28.72344
505.169	28.72724
505.601	28.75286
506.033	28.70505
506.464	28.75427
506.896	28.78213
507.328	28.76069
507.759	28.76546
508.191	28.76034
